MeanNoTarget,ModalType,Responses,factive,genre,gold_label,sentence1,sentence2,uID,restrict,SuperGLUE_split,Verb,Embedding,environment,mean.noT,sd.noT,EmbedPredID,VerbID,Context,Verb_raw,MatSubjLemma,MatSubjNum,MatSubjPer,MatTense,VerbID_w_context
0.33333333333333304,EP,"3, 1, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 0, 2, 3, 3",yes,WSJ,entailment,"So who knows ? In a generation or two some of the New Crowd may attain true respectability , perhaps to be displaced in turn by a later flock of unscrupulous raptors . Or perhaps Wall Street , when it has suffered enough , will realize that finance is a service industry , and change its ethos .",finance is a service industry,WSJ-64,True,train,realize,modal,modal,0.33333333333333304,0.8660254037844392,15,12,"So who knows? In a generation or two some of the New Crowd may attain true respectability, perhaps to be displaced in turn by a later flock of unscrupulous raptors.",realize,Wall Street,singular,third,future,45.0
0.36363636363636404,,"0, 0, -2, 0, -2, 0, -1, -1, 2, 1, -2, 1, -2, 0, 1",no,WSJ,neutral,"Argentine negotiator Carlos Carballo was in Washington and New York this week to meet with banks . Mr. Rapanelli recently has said the government of President Carlos Menem , who took office July 8 , feels a significant reduction of principal and interest is the only way the debt problem may be solved . But he has not said before that the country wants half the debt forgiven .",the country wants half the debt forgiven,WSJ-65,False,,say,negation,negation,0.36363636363636404,1.4333685689819802,9,4,"Argentine negotiator Carlos Carballo was in Washington and New York this week to meet with banks. Mr. Rapanelli recently has said the government of President Carlos Menem, who took office July 8, feels a significant reduction of principal and interest is the only way the debt problem may be solved.",said,he,singular,third,past,58.0
-0.6,,"-1, 1, 2, 3, -2, -3, 2, -2, -2, 0, -3, -2, -3, -2, 3",no,WSJ,neutral,"On the Toronto Stock Exchange , Cineplex closed at C$ 12.875 , off 37.5 Canadian cents , well below the C$ 16.40 level .   `` Where 's the bid ? '' asked Pierre Panet - Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd. Mr. Panet - Raymond said he does n't think Messrs. Drabinsky and Gottlieb are `` anywhere close '' to arranging financing and that investors will need a solid offer before the stock begins to rise again .",Messrs. Drabinsky and Gottlieb are ``anywhere close'' to arranging financing and that investors will need a solid offer before the stock begins to rise again,WSJ-67,False,,think,negation,negation,-0.6,0.9660917830792959,13,8,"On the Toronto Stock Exchange, Cineplex closed at C$12.875, off 37.5 Canadian cents, well below the C$16.40 level.  ``Where's the bid?'' asked Pierre Panet-Raymond, an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd.",think,he,singular,third,present,58.0
0.4,,"2, 3, 3, 3, 3, 2, 3, 3, 3, 1, 3, 2, 3, 3, 2, 2, 3, 2",yes,WSJ,entailment,"After the discarded mural was found outside the school by a concerned Stamford graduate , it eventually was turned over to Hiram Hoelzer , a professional art restorer . Throughout the 1970s , Stamford school and city officials made no effort to locate the mural . Apparently the officials did n't even know the mural was missing until 1980 , when a researcher found that the painting was in Mr. Hoelzer 's studio and questioned school officials about it .",the mural was missing,WSJ-68,True,test,know,negation,negation,0.4,2.7968235951204004,10,6,"After the discarded mural was found outside the school by a concerned Stamford graduate, it eventually was turned over to Hiram Hoelzer, a professional art restorer. Throughout the 1970s, Stamford school and city officials made no effort to locate the mural.",know,the officials,plural,third,past,52.0
0.7777777777777779,,"-2, 0, -1, -2, -2, -2, -1, -1, -1, -2, 1, -2, -1, 1, -1, -1",no,WSJ,contradiction,"`` We are n't inclined to prune stock portfolios now , '' says Steven G. Einhorn , chairman of the investment policy committee of Goldman , Sachs & Co. `` Investors should stay with their stocks . '' We expect a choppy and sloppy market for a short period , but we do n't think it will be ugly .",it will be ugly,WSJ-69,True,test,think,negation,negation,0.7777777777777779,1.20185042515466,19,16,"``We aren't inclined to prune stock portfolios now,'' says Steven G. Einhorn, chairman of the investment policy committee of Goldman, Sachs & Co. ``Investors should stay with their stocks.''",think,we,plural,first,present,54.0
-0.363636363636364,,"-3, -2, -2, -3, -3, -3, -3, 3, -3, -1, -1, -2, -3, -3, -3, -2, 3, -3",yes,WSJ,contradiction,"Robert H. Knight 's Oct. 5 editorial - page article bemoaning violence in comedy movies ( `` Hollywood , You Slay Me '' ) is interesting , but somewhat off - base . As a fan of older movies from the 1920s on , I do not find modern comedies contain violence , sex and foul language to any greater degree than other recent movies .",modern comedies contain violence,WSJ-71,True,test,find,negation,negation,-0.36363636363636404,1.5666989036012802,17,14,"Robert H. Knight's Oct. 5 editorial-page article bemoaning violence in comedy movies (``Hollywood, You Slay Me'') is interesting, but somewhat off-base.",find,I,singular,first,present,47.0
0.5,,"0, -2, 3, -2, -1, 0, -2, 3, -1, 1, 0, 3, 0, -2, 0",no,WSJ,neutral,"Such an application for federal antitrust clearance is necessary for any investor that might seek control . But some investors have used such filings to boost the value of their stock holdings , which -- without buying more stock -- they then sold . Takeover stock traders were puzzled by the Reliance filing and cautioned that it does n't mean Mr. Steinberg will definitely seek control .",Mr. Steinberg will definitely seek control,WSJ-72,False,,mean,negation,negation,0.5,0.6741998624632421,20,15,"Such an application for federal antitrust clearance is necessary for any investor that might seek control. But some investors have used such filings to boost the value of their stock holdings, which -- without buying more stock -- they then sold.",mean,it,singular,third,present,59.0
0.5,,"2, 3, 0, 3, 2, 3, -2, 0, 3, 2, -1, 2, -2, 0, 2",yes,WSJ,entailment,"The fact sheet , dated April 1986 , says on page three : `` If the price paid for a CD purchased in the secondary market ... is higher than the accreted value in the case of zero - coupon CDs , the difference ... is not insured ....   Computations involving zero - coupon CDs are more complicated and you should discuss any questions you may have with your financial consultant . '' Dr. Blumenfeld says he does n't remember the paragraph about premiums in the fact sheet he received and did n't realize part of what he paid was a premium .",part of what Dr. Blumenfeld paid was a premium,WSJ-73,False,,realize,negation,negation,0.5,1.26929551764398,26,20,"The fact sheet, dated April 1986, says on page three: ``If the price paid for a CD purchased in the secondary market... is higher than the accreted value in the case of zero-coupon CDs, the difference... is not insured....  Computations involving zero-coupon CDs are more complicated and you should discuss any questions you may have with your financial consultant.''",realize,Dr. Blumenfeld,singular,third,present,94.0
0.363636363636364,,"3, 3, 3, 1, 2, 2, 3, 3, 1, 2, 3, 2, 3, 3, 3, 3",yes,WSJ,entailment,"`` There 's still room for boutique properties , '' says James Barrett , president of MarCor Resorts Inc. Off the Strip , MarCor is building the Rio , a hotel - casino with a Brazilian theme and only 430 rooms -- all of them suites . Despite the proliferation of tourist distractions , Las Vegans have n't forgot that gambling is still what the town is all about .",gambling is still what the town is all about,WSJ-75,True,dev,forget,negation,negation,0.36363636363636404,1.4333685689819802,14,11,"``There's still room for boutique properties,'' says James Barrett, president of MarCor Resorts Inc. Off the Strip, MarCor is building the Rio, a hotel-casino with a Brazilian theme and only 430 rooms -- all of them suites.",forgot,Las Vegans,plural,third,past,58.0
,,"-1, 3, -3, -2, 0, 3, -3, 0, -2, -3, -3, 0, 2, -2, -3",no,WSJ,neutral,Is an American Secretary of State seriously suggesting that the Khmer Rouge should help govern Cambodia ?,the Khmer Rouge should help govern Cambodia,WSJ-76,False,,suggest,question,question,,,13,7,,suggesting,secretary,singular,third,,7.0
-0.4,AB,"1, 3, 3, 1, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3",yes,WSJ,entailment,"Occasionally , gross chromosome damage was visible .   Dr. Knudson found that some children with the eye cancer had inherited a damaged copy of chromosome No . 13 from a parent who had had the disease . Under a microscope he could actually see that a bit of chromosome 13 was missing .",a bit of chromosome 13 was missing,WSJ-77,True,test,see,modal,modal,-0.4,2.41292814278051,14,6,"Occasionally, gross chromosome damage was visible.  Dr. Knudson found that some children with the eye cancer had inherited a damaged copy of chromosome No. 13 from a parent who had had the disease.",see,he,singular,third,past,44.0
-1.1,,"-3, -3, -2, 1, 2, -2, -2, -1, -3, -3, -3, -3, -3, 0, 2",no,WSJ,contradiction,Harvard 's Matthew Meselson -- who we read has sold something called the `` scientific community '' on the notion that `` yellow rain '' attacks on the Laotian Hmong were in fact the result of fecal showers by giant bees -- found the Soviet anthrax scenario `` completely plausible . '' We do n't believe it . And we certainly do not believe that Mr. Gorbachev or any of his emissaries yet deserve to have the West take their word for it .,Mr. Gorbachev or any of his emissaries yet deserve to have the West take their word for it,WSJ-78,False,,believe,negation,negation,-1.1,1.28668393770792,15,5,Harvard's Matthew Meselson -- who we read has sold something called the ``scientific community'' on the notion that ``yellow rain'' attacks on the Laotian Hmong were in fact the result of fecal showers by giant bees -- found the Soviet anthrax scenario ``completely plausible.'' We don't believe it.,believe,we,plural,first,present,63.0
